gene_id	gene_version	havana_gene	havana_gene_version	gene_name	gene_biotype	gene_source
ENSG00000228503	1	OTTHUMG00000032677	1	RP11-347D21.2	lincRNA	havana
ENSG00000237423	1	OTTHUMG00000032678	1	LINC01522	lincRNA	havana
ENSG00000229522	1	OTTHUMG00000032679	1	LINC01523	lincRNA	havana
ENSG00000276923	1	OTTHUMG00000186935	1	RP11-321P16.1	lincRNA	havana
ENSG00000235621	8	OTTHUMG00000032682	1	LINC00494	lincRNA	ensembl_havana
ENSG00000236874	1	OTTHUMG00000032680	1	RP1-66N13.1	lincRNA	havana
ENSG00000274261	1	OTTHUMG00000186937	1	RP1-66N13.4	lincRNA	havana
ENSG00000281365	1	OTTHUMG00000189697	1	RP5-991B18.1	lincRNA	havana
ENSG00000281460	1	OTTHUMG00000189698	1	RP5-991B18.2	lincRNA	havana
ENSG00000238452	1			RNU7-144P	snRNA	ensembl
ENSG00000124126	13	OTTHUMG00000032685	4	PREX1	protein_coding	ensembl_havana
ENSG00000278231	1	OTTHUMG00000186941	1	RP5-906C1.1	lincRNA	havana
ENSG00000124198	8	OTTHUMG00000032687	1	ARFGEF2	protein_coding	ensembl_havana
ENSG00000230758	1	OTTHUMG00000032689	1	SNAP23P1	processed_pseudogene	havana
ENSG00000227431	5	OTTHUMG00000032688	1	CSE1L-AS1	antisense	havana
ENSG00000124207	16	OTTHUMG00000033046	3	CSE1L	protein_coding	ensembl_havana
ENSG00000124214	19	OTTHUMG00000032691	5	STAU1	protein_coding	ensembl_havana
ENSG00000226284	1	OTTHUMG00000032694	3	ARPC3P1	processed_pseudogene	havana
ENSG00000124228	14	OTTHUMG00000033072	5	DDX27	protein_coding	ensembl_havana
ENSG00000124201	14	OTTHUMG00000032696	6	ZNFX1	protein_coding	ensembl_havana
ENSG00000177410	12	OTTHUMG00000032698	5	ZFAS1	antisense	ensembl_havana
ENSG00000277830	1			ZNFX1-AS1_1	misc_RNA	ensembl
ENSG00000209042	1			SNORD12C	snoRNA	ensembl
ENSG00000274760	1			ZNFX1-AS1_2	misc_RNA	ensembl
ENSG00000222365	1			SNORD12B	snoRNA	ensembl
ENSG00000277967	1			ZNFX1-AS1_3	misc_RNA	ensembl
ENSG00000212304	1			SNORD12	snoRNA	ensembl
ENSG00000158445	9	OTTHUMG00000033051	7	KCNB1	protein_coding	ensembl_havana
ENSG00000283529	1	OTTHUMG00000191701	1	RP4-791K14.2	transcribed_unprocessed_pseudogene	havana
ENSG00000124212	5	OTTHUMG00000033077	3	PTGIS	protein_coding	ensembl_havana
ENSG00000158470	5	OTTHUMG00000033086	3	B4GALT5	protein_coding	ensembl_havana
ENSG00000276031	1			RN7SL197P	misc_RNA	ensembl
ENSG00000231878	1	OTTHUMG00000032701	1	SNRPFP1	processed_pseudogene	havana
ENSG00000252540	1			RNU6-919P	snRNA	ensembl
ENSG00000197818	11	OTTHUMG00000032710	4	SLC9A8	protein_coding	ensembl_havana
ENSG00000237788	1	OTTHUMG00000032703	1	RP5-1041C10.3	processed_pseudogene	havana
ENSG00000158480	10	OTTHUMG00000032704	1	SPATA2	protein_coding	ensembl_havana
ENSG00000199490	1			Y_RNA	misc_RNA	ensembl
ENSG00000269103	2			Metazoa_SRP	misc_RNA	ensembl
ENSG00000124226	10	OTTHUMG00000032709	3	RNF114	protein_coding	ensembl_havana
ENSG00000229222	1	OTTHUMG00000032705	1	KRT18P4	processed_pseudogene	havana
ENSG00000206710	1			RNU6-147P	snRNA	ensembl
ENSG00000124216	3	OTTHUMG00000033048	1	SNAI1	protein_coding	ensembl_havana
ENSG00000231265	1	OTTHUMG00000032711	1	TRERNA1	lincRNA	havana
ENSG00000244687	11	OTTHUMG00000152626	6	UBE2V1	protein_coding	ensembl_havana
ENSG00000124208	16	OTTHUMG00000033085	12	TMEM189-UBE2V1	protein_coding	ensembl_havana
ENSG00000240849	10	OTTHUMG00000152625	4	TMEM189	protein_coding	ensembl_havana
ENSG00000237595	3	OTTHUMG00000032717	3	RP11-112L6.3	lincRNA	havana
ENSG00000234698	1	OTTHUMG00000032716	1	RP11-112L6.2	lincRNA	havana
ENSG00000231742	5	OTTHUMG00000032718	2	LINC01273	lincRNA	havana
ENSG00000277449	1	OTTHUMG00000186944	1	CEBPB-AS1	antisense	havana
ENSG00000172216	5	OTTHUMG00000032715	1	CEBPB	protein_coding	ensembl_havana
ENSG00000224397	5	OTTHUMG00000032721	1	LINC01272	lincRNA	ensembl_havana
ENSG00000203999	8	OTTHUMG00000032719	1	LINC01270	lincRNA	havana
ENSG00000233077	1	OTTHUMG00000032720	1	LINC01271	lincRNA	havana
ENSG00000244376	3			RN7SL636P	misc_RNA	ensembl
ENSG00000231715	1	OTTHUMG00000032722	1	COX6CP2	processed_pseudogene	havana
ENSG00000196396	9	OTTHUMG00000032729	3	PTPN1	protein_coding	ensembl_havana
ENSG00000239742	3			RN7SL672P	misc_RNA	ensembl
ENSG00000201501	1			Y_RNA	misc_RNA	ensembl
ENSG00000232043	1	OTTHUMG00000133695	1	RP4-530I15.9	antisense	havana
ENSG00000208018	1			MIR645	miRNA	mirbase
ENSG00000042062	11	OTTHUMG00000032724	2	FAM65C	protein_coding	ensembl_havana
ENSG00000221091	1			MIR1302-5	miRNA	mirbase
ENSG00000231302	1	OTTHUMG00000032728	1	RPL36P2	processed_pseudogene	havana
ENSG00000234693	1	OTTHUMG00000032727	2	RP4-530I15.6	antisense	havana
ENSG00000124171	8	OTTHUMG00000032732	2	PARD6B	protein_coding	ensembl_havana
ENSG00000124243	17	OTTHUMG00000032735	7	BCAS4	protein_coding	ensembl_havana
ENSG00000230043	1	OTTHUMG00000074021	1	TMSB4XP6	processed_pseudogene	havana
ENSG00000101126	15	OTTHUMG00000032737	19	ADNP	protein_coding	ensembl_havana
ENSG00000228663	1	OTTHUMG00000032736	1	PSMD10P1	processed_pseudogene	havana
ENSG00000259456	3	OTTHUMG00000172534	3	ADNP-AS1	antisense	havana
ENSG00000000419	12	OTTHUMG00000032742	2	DPM1	protein_coding	ensembl_havana
ENSG00000124217	4	OTTHUMG00000032741	4	MOCS3	protein_coding	ensembl_havana
ENSG00000232358	1	OTTHUMG00000134277	2	RP5-955M13.4	antisense	havana
ENSG00000026559	13	OTTHUMG00000032745	8	KCNG1	protein_coding	ensembl_havana
ENSG00000279835	1	OTTHUMG00000175632	1	RP4-811M8.1	TEC	havana
ENSG00000228820	2	OTTHUMG00000032746	1	RPSAP1	processed_pseudogene	havana
ENSG00000101096	19	OTTHUMG00000032747	3	NFATC2	protein_coding	ensembl_havana
ENSG00000266761	1			MIR3194	miRNA	mirbase
ENSG00000054793	13	OTTHUMG00000032751	3	ATP9A	protein_coding	ensembl_havana
ENSG00000215444	2	OTTHUMG00000032749	1	RP5-827A12.2	processed_pseudogene	havana
ENSG00000101115	12	OTTHUMG00000032752	5	SALL4	protein_coding	ensembl_havana
ENSG00000227964	1	OTTHUMG00000134283	1	LINC01429	lincRNA	havana
ENSG00000252467	1			RNU6-347P	snRNA	ensembl
ENSG00000252654	1			RNU7-6P	snRNA	ensembl
ENSG00000020256	19	OTTHUMG00000032756	3	ZFP64	protein_coding	ensembl_havana
ENSG00000233347	1	OTTHUMG00000032754	1	ERP29P1	processed_pseudogene	havana
ENSG00000234948	1	OTTHUMG00000134297	2	LINC01524	lincRNA	havana
ENSG00000225785	1	OTTHUMG00000032757	2	RP4-583K8.1	lincRNA	havana
ENSG00000275958	1			uc_338	misc_RNA	ensembl
ENSG00000232465	1	OTTHUMG00000134296	1	RP5-1022J11.2	lincRNA	havana
ENSG00000234821	1	OTTHUMG00000032758	1	MRPS33P4	processed_pseudogene	havana
ENSG00000232294	5	OTTHUMG00000032760	2	RP4-715N11.2	lincRNA	havana
ENSG00000232286	1	OTTHUMG00000033074	2	RP11-80K6.2	lincRNA	havana
ENSG00000230636	1	OTTHUMG00000032761	1	RPL36P1	processed_pseudogene	havana
ENSG00000182463	15	OTTHUMG00000033058	8	TSHZ2	protein_coding	ensembl_havana
ENSG00000199218	1			RN7SKP184	misc_RNA	ensembl
ENSG00000223492	1	OTTHUMG00000134301	1	RP11-15M15.1	antisense	havana
ENSG00000227705	1	OTTHUMG00000134300	1	RP11-15M15.2	antisense	havana
ENSG00000271774	1	OTTHUMG00000185603	1	RP4-678D15.1	antisense	havana
ENSG00000231703	2	OTTHUMG00000033066	2	RP4-669H2.1	antisense	havana
ENSG00000224530	1	OTTHUMG00000032762	1	PPIAP10	processed_pseudogene	havana
ENSG00000259723	1	OTTHUMG00000172541	1	RP5-823G15.5	antisense	havana
ENSG00000206959	1			Y_RNA	misc_RNA	ensembl
ENSG00000197670	6	OTTHUMG00000032765	3	RP4-724E16.2	antisense	havana
ENSG00000171940	13	OTTHUMG00000032764	5	ZNF217	protein_coding	ensembl_havana
ENSG00000235415	1	OTTHUMG00000032767	2	AC005808.3	lincRNA	havana
ENSG00000238468	1			RNU7-14P	snRNA	ensembl
ENSG00000225563	1	OTTHUMG00000032768	1	AC006076.1	lincRNA	havana
ENSG00000241721	1	OTTHUMG00000032770	2	SUMO1P1	processed_pseudogene	ensembl_havana
ENSG00000064787	13	OTTHUMG00000032772	2	BCAS1	protein_coding	ensembl_havana
ENSG00000236352	1	OTTHUMG00000032769	1	AC005220.3	antisense	havana
ENSG00000265595	1			MIR4756	miRNA	mirbase
ENSG00000019186	9	OTTHUMG00000032773	2	CYP24A1	protein_coding	ensembl_havana
ENSG00000101132	9	OTTHUMG00000032775	4	PFDN4	protein_coding	ensembl_havana
ENSG00000280041	1			AL133335.1	protein_coding	ensembl
ENSG00000101134	11	OTTHUMG00000032778	2	DOK5	protein_coding	ensembl_havana
ENSG00000252089	1			RNU4ATAC7P	snRNA	ensembl
ENSG00000185834	10	OTTHUMG00000032779	1	RPL12P4	processed_pseudogene	havana
ENSG00000235166	7	OTTHUMG00000032780	6	LINC01440	lincRNA	havana
ENSG00000224008	1	OTTHUMG00000134311	1	LINC01441	lincRNA	havana
ENSG00000275923	1	OTTHUMG00000188363	1	RP5-837G17.1	lincRNA	havana
ENSG00000054803	3	OTTHUMG00000032782	2	CBLN4	protein_coding	ensembl_havana
ENSG00000222118	1			RNA5SP487	rRNA	ensembl
ENSG00000124089	4	OTTHUMG00000032785	3	MC3R	protein_coding	ensembl_havana
ENSG00000235594	1	OTTHUMG00000032783	2	RP11-380D15.2	processed_pseudogene	havana
ENSG00000230843	1	OTTHUMG00000032784	1	RP11-380D15.3	lincRNA	havana
ENSG00000124098	9	OTTHUMG00000032793	2	FAM210B	protein_coding	ensembl_havana
ENSG00000087586	17	OTTHUMG00000032796	7	AURKA	protein_coding	ensembl_havana
ENSG00000101138	11	OTTHUMG00000032791	8	CSTF1	protein_coding	ensembl_havana
ENSG00000087589	16	OTTHUMG00000032788	3	CASS4	protein_coding	ensembl_havana
ENSG00000228601	1	OTTHUMG00000032789	1	RPL39P	processed_pseudogene	havana
ENSG00000022277	12	OTTHUMG00000032801	3	RTFDC1	protein_coding	ensembl_havana
ENSG00000124091	9	OTTHUMG00000032798	2	GCNT7	protein_coding	ensembl_havana
ENSG00000124103	8	OTTHUMG00000032799	2	FAM209A	protein_coding	ensembl_havana
ENSG00000280387	1	OTTHUMG00000186869	1	RP5-1153D9.5	TEC	havana
ENSG00000213714	1	OTTHUMG00000032800	1	FAM209B	protein_coding	ensembl_havana
ENSG00000225657	2	OTTHUMG00000032803	2	RP5-843L14.1	lincRNA	havana
ENSG00000214541	3	OTTHUMG00000032802	1	RPS4XP3	processed_pseudogene	havana
ENSG00000087510	6	OTTHUMG00000032805	3	TFAP2C	protein_coding	ensembl_havana
ENSG00000252091	1			RNU6-1146P	snRNA	ensembl
ENSG00000241821	3			RN7SL170P	misc_RNA	ensembl
ENSG00000237000	1	OTTHUMG00000032804	2	PTMAP6	processed_pseudogene	havana
ENSG00000231604	2	OTTHUMG00000032807	2	RP5-897D18.1	lincRNA	havana
ENSG00000207158	1			RNU6-929P	snRNA	ensembl
ENSG00000231078	1	OTTHUMG00000032809	1	RP11-560A15.4	lincRNA	havana
ENSG00000203266	2	OTTHUMG00000032808	2	RP11-560A15.3	lincRNA	havana
ENSG00000280220	1	OTTHUMG00000175577	1	RP11-560A15.6	TEC	havana
ENSG00000101144	12	OTTHUMG00000032812	4	BMP7	protein_coding	ensembl_havana
ENSG00000235032	1	OTTHUMG00000032810	1	BMP7-AS1	antisense	havana
ENSG00000226308	1	OTTHUMG00000032811	2	RP4-813D12.3	lincRNA	havana
ENSG00000252064	1			Y_RNA	misc_RNA	ensembl
ENSG00000266666	1			MIR4325	miRNA	mirbase
ENSG00000231005	1	OTTHUMG00000032815	1	RPL39P39	processed_pseudogene	havana
ENSG00000054796	12	OTTHUMG00000032817	7	SPO11	protein_coding	ensembl_havana
ENSG00000101146	12	OTTHUMG00000032819	4	RAE1	protein_coding	ensembl_havana
ENSG00000228995	1	OTTHUMG00000032816	1	MTND1P9	processed_pseudogene	havana
ENSG00000256222	2	OTTHUMG00000184962	2	MTRNR2L3	protein_coding	ensembl_havana
ENSG00000218018	2	OTTHUMG00000134335	1	RP4-800J21.3	antisense	havana
ENSG00000132819	16	OTTHUMG00000032820	6	RBM38	protein_coding	ensembl_havana
ENSG00000124097	7	OTTHUMG00000032823	3	HMGB1P1	processed_pseudogene	havana
ENSG00000124092	12	OTTHUMG00000032829	7	CTCFL	protein_coding	ensembl_havana
ENSG00000124253	10	OTTHUMG00000032825	3	PCK1	protein_coding	ensembl_havana
ENSG00000227297	1	OTTHUMG00000032826	2	RP4-718J7.4	lincRNA	havana
ENSG00000124256	14	OTTHUMG00000032824	4	ZBP1	protein_coding	ensembl_havana
ENSG00000124225	15	OTTHUMG00000032831	3	PMEPA1	protein_coding	ensembl_havana
ENSG00000278709	1	OTTHUMG00000186958	1	NKILA	antisense	havana
ENSG00000263453	1			MIR4532	miRNA	mirbase
ENSG00000203971	1	OTTHUMG00000137362	1	RP13-379L11.2	lincRNA	havana
ENSG00000275852	1	OTTHUMG00000186963	1	RP13-379L11.4	lincRNA	havana
ENSG00000225708	6	OTTHUMG00000032833	3	RP13-379L11.1	lincRNA	havana
ENSG00000270411	1	OTTHUMG00000184888	1	RP13-379L11.3	processed_pseudogene	havana
ENSG00000124237	5	OTTHUMG00000032836	2	C20orf85	protein_coding	ensembl_havana
ENSG00000124227	5	OTTHUMG00000032837	6	ANKRD60	protein_coding	ensembl_havana
ENSG00000124224	16	OTTHUMG00000032838	11	PPP4R1L	transcribed_unprocessed_pseudogene	havana
ENSG00000124209	3	OTTHUMG00000032844	2	RAB22A	protein_coding	ensembl_havana
ENSG00000124164	15	OTTHUMG00000032840	3	VAPB	protein_coding	ensembl_havana
ENSG00000198768	10	OTTHUMG00000032845	4	APCDD1L	protein_coding	ensembl_havana
ENSG00000231290	5	OTTHUMG00000032847	2	APCDD1L-AS1	processed_transcript	havana
ENSG00000254620	1	OTTHUMG00000167401	1	RP5-907D15.3	lincRNA	havana
ENSG00000268941	2	OTTHUMG00000187341	1	RP5-907D15.4	lincRNA	havana
ENSG00000124222	22	OTTHUMG00000033084	8	STX16	protein_coding	ensembl_havana
ENSG00000254995	4	OTTHUMG00000167390	1	STX16-NPEPL1	protein_coding	havana
ENSG00000215440	11	OTTHUMG00000033060	7	NPEPL1	protein_coding	ensembl_havana
ENSG00000254419	1	OTTHUMG00000167377	1	RP11-261P9.4	sense_intronic	havana
ENSG00000237121	1	OTTHUMG00000032850	1	PIEZO1P2	unprocessed_pseudogene	havana
ENSG00000270279	1	OTTHUMG00000185294	1	RP4-806M20.5	lincRNA	havana
ENSG00000268649	4	OTTHUMG00000183175	1	MIR296	lincRNA	ensembl_havana
ENSG00000216031	1			MIR298	miRNA	mirbase
ENSG00000235590	7	OTTHUMG00000060481	5	GNAS-AS1	antisense	havana
ENSG00000268333	1	OTTHUMG00000183176	1	RP4-806M20.3	lincRNA	havana
ENSG00000087460	23	OTTHUMG00000033069	20	GNAS	protein_coding	ensembl_havana
ENSG00000276859	1			GNAS-AS1_1	misc_RNA	ensembl
ENSG00000276722	1			GNAS-AS1_2	misc_RNA	ensembl
ENSG00000274491	1			GNAS-AS1_4	misc_RNA	ensembl
ENSG00000275069	1			GNAS-AS1_5	misc_RNA	ensembl
ENSG00000225806	7	OTTHUMG00000137369	3	RP1-309F20.3	antisense	havana
ENSG00000270951	1	OTTHUMG00000185295	1	RP1-309F20.4	antisense	havana
ENSG00000101158	13	OTTHUMG00000032861	5	NELFCD	protein_coding	ensembl_havana
ENSG00000101160	13	OTTHUMG00000032858	2	CTSZ	protein_coding	ensembl_havana
ENSG00000101162	3	OTTHUMG00000032860	1	TUBB1	protein_coding	ensembl_havana
ENSG00000124172	9	OTTHUMG00000032854	3	ATP5E	protein_coding	ensembl_havana
ENSG00000101166	15	OTTHUMG00000032856	3	PRELID3B	protein_coding	ensembl_havana
ENSG00000232925	2	OTTHUMG00000032863	1	MRPS16P2	processed_pseudogene	havana
ENSG00000124203	6	OTTHUMG00000032864	5	ZNF831	protein_coding	ensembl_havana
ENSG00000124205	15	OTTHUMG00000032867	2	EDN3	protein_coding	ensembl_havana
ENSG00000225129	1	OTTHUMG00000137387	1	RP4-614C15.2	lincRNA	havana
ENSG00000230352	1	OTTHUMG00000137385	1	RP4-614C15.3	lincRNA	havana
ENSG00000233686	3	OTTHUMG00000032868	2	PIEZO1P1	processed_pseudogene	havana
ENSG00000227282	1	OTTHUMG00000137386	1	RP11-164D18.2	lincRNA	havana
ENSG00000087495	16	OTTHUMG00000032869	4	PHACTR3	protein_coding	ensembl_havana
ENSG00000238194	1	OTTHUMG00000137388	1	RP4-719C8.1	antisense	havana
ENSG00000238777	1			RNU7-141P	snRNA	ensembl
ENSG00000196074	12	OTTHUMG00000032872	4	SYCP2	protein_coding	ensembl_havana
ENSG00000196227	10	OTTHUMG00000032873	3	FAM217B	protein_coding	ensembl_havana
ENSG00000132825	6	OTTHUMG00000032876	2	PPP1R3D	protein_coding	ensembl_havana
ENSG00000124215	16	OTTHUMG00000032874	3	CDH26	protein_coding	ensembl_havana
ENSG00000176659	7	OTTHUMG00000032880	1	C20orf197	lincRNA	ensembl_havana
ENSG00000276093	1	OTTHUMG00000186966	1	RP5-1017F8.2	lincRNA	havana
ENSG00000228340	5	OTTHUMG00000032883	1	MIR646HG	lincRNA	havana
ENSG00000207802	1			MIR646	miRNA	mirbase
ENSG00000229690	1	OTTHUMG00000032881	1	MTCO2P1	processed_pseudogene	havana
ENSG00000266140	1			MIR4533	miRNA	mirbase
ENSG00000265617	1			MIR548AG2	miRNA	mirbase
ENSG00000276627	1	OTTHUMG00000186967	1	RP5-1016A21.1	lincRNA	havana
ENSG00000261035	1	OTTHUMG00000175574	1	RP11-151E14.1	lincRNA	havana
ENSG00000229755	1	OTTHUMG00000032885	1	RP5-827L5.2	lincRNA	havana
ENSG00000229606	1	OTTHUMG00000032884	1	RP5-827L5.1	lincRNA	havana
ENSG00000179242	15	OTTHUMG00000032890	4	CDH4	protein_coding	ensembl_havana
ENSG00000276786	1	OTTHUMG00000186968	1	WI2-8325B5.1	lincRNA	havana
ENSG00000277270	1	OTTHUMG00000186969	1	RP5-827E24.1	lincRNA	havana
ENSG00000179253	3	OTTHUMG00000032887	1	RP11-429E11.3	antisense	havana
ENSG00000225106	1	OTTHUMG00000032886	1	RP11-429E11.2	antisense	havana
ENSG00000130699	17	OTTHUMG00000032893	9	TAF4	protein_coding	ensembl_havana
ENSG00000235018	1	OTTHUMG00000032892	1	RP11-11M20.2	processed_pseudogene	havana
ENSG00000265306	1			MIR3195	miRNA	mirbase
ENSG00000283078	1	OTTHUMG00000191518	1	RP11-11M20.4	lincRNA	havana
ENSG00000149657	19	OTTHUMG00000032901	7	LSM14B	protein_coding	ensembl_havana
ENSG00000101182	14	OTTHUMG00000032895	4	PSMA7	protein_coding	ensembl_havana
ENSG00000184402	14	OTTHUMG00000032902	5	SS18L1	protein_coding	ensembl_havana
ENSG00000101181	17	OTTHUMG00000032897	5	MTG2	protein_coding	ensembl_havana
ENSG00000101180	15	OTTHUMG00000032899	1	HRH3	protein_coding	ensembl_havana
ENSG00000130703	15	OTTHUMG00000032909	6	OSBPL2	protein_coding	ensembl_havana
ENSG00000130706	12	OTTHUMG00000032904	2	ADRM1	protein_coding	ensembl_havana
ENSG00000226332	2	OTTHUMG00000032910	1	RP11-157P1.4	antisense	havana
ENSG00000130702	14	OTTHUMG00000032908	6	LAMA5	protein_coding	ensembl_havana
ENSG00000228812	7	OTTHUMG00000032911	3	LAMA5-AS1	antisense	havana
ENSG00000273619	1	OTTHUMG00000186988	1	RP5-908M14.9	antisense	havana
ENSG00000171858	17	OTTHUMG00000032915	2	RPS21	protein_coding	ensembl_havana
ENSG00000149679	11	OTTHUMG00000032912	3	CABLES2	protein_coding	ensembl_havana
ENSG00000275437	1	OTTHUMG00000186989	1	RP5-908M14.10	sense_intronic	havana
ENSG00000130701	3	OTTHUMG00000032913	1	RBBP8NL	protein_coding	ensembl_havana
ENSG00000233017	2	OTTHUMG00000032918	3	RP5-908M14.5	antisense	havana
ENSG00000130700	6	OTTHUMG00000032919	2	GATA5	protein_coding	ensembl_havana
ENSG00000272050	1	OTTHUMG00000185378	1	RP13-379O24.3	lincRNA	havana
ENSG00000260542	1	OTTHUMG00000175628	1	RP13-379O24.2	lincRNA	havana
ENSG00000174403	15	OTTHUMG00000048002	2	C20orf166-AS1	antisense	ensembl_havana
ENSG00000174407	12	OTTHUMG00000048000	1	MIR1-1HG	antisense	ensembl_havana
ENSG00000199017	2			MIR1-1	miRNA	mirbase
ENSG00000226094	1	OTTHUMG00000048001	1	RPL7P3	processed_pseudogene	havana
ENSG00000264490	3	OTTHUMG00000179711	1	WI2-87327B8.1	lincRNA	havana
ENSG00000273812	1	OTTHUMG00000186990	1	WI2-87327B8.2	lincRNA	havana
ENSG00000232121	1	OTTHUMG00000032921	1	RP13-30A9.1	antisense	havana
ENSG00000229882	1	OTTHUMG00000032922	1	RP13-30A9.2	antisense	havana
ENSG00000167046	4	OTTHUMG00000032926	1	RP11-93B14.6	antisense	havana
ENSG00000101187	15	OTTHUMG00000032923	3	SLCO4A1	protein_coding	ensembl_havana
ENSG00000277496	1	OTTHUMG00000186991	1	RP11-93B14.9	antisense	havana
ENSG00000276317	1	OTTHUMG00000186999	1	RP11-93B14.10	antisense	havana
ENSG00000232803	1	OTTHUMG00000032925	1	SLCO4A1-AS1	antisense	ensembl_havana
ENSG00000237687	2	OTTHUMG00000032927	1	LINC00686	lincRNA	havana
ENSG00000101188	4	OTTHUMG00000032932	1	NTSR1	protein_coding	ensembl_havana
ENSG00000223669	1	OTTHUMG00000032924	1	RP11-93B14.4	antisense	havana
ENSG00000228705	1	OTTHUMG00000032931	1	LINC00659	antisense	havana
ENSG00000101189	6	OTTHUMG00000032940	2	MRGBP	protein_coding	ensembl_havana
ENSG00000229873	1	OTTHUMG00000032933	1	OGFR-AS1	antisense	havana
ENSG00000060491	16	OTTHUMG00000032937	3	OGFR	protein_coding	ensembl_havana
ENSG00000092758	15	OTTHUMG00000032938	4	COL9A3	protein_coding	ensembl_havana
ENSG00000101190	12	OTTHUMG00000032939	2	TCFL5	protein_coding	ensembl_havana
ENSG00000233838	5	OTTHUMG00000032941	2	DPH3P1	processed_pseudogene	havana
ENSG00000236527	1	OTTHUMG00000032934	1	ARF4P2	processed_pseudogene	havana
ENSG00000101191	16	OTTHUMG00000032945	3	DIDO1	protein_coding	ensembl_havana
ENSG00000273759	1	OTTHUMG00000187000	1	RP4-563E14.1	lincRNA	havana
ENSG00000101193	7	OTTHUMG00000032949	3	GID8	protein_coding	ensembl_havana
ENSG00000101194	17	OTTHUMG00000032951	8	SLC17A9	protein_coding	ensembl_havana
ENSG00000125533	5	OTTHUMG00000032948	3	BHLHE23	protein_coding	ensembl_havana
ENSG00000272259	5	OTTHUMG00000185413	1	RP11-305P22.9	lincRNA	havana
ENSG00000125514	9	OTTHUMG00000032950	2	LINC00029	lincRNA	havana
ENSG00000237119	1	OTTHUMG00000032954	1	LINC01056	lincRNA	havana
ENSG00000231133	6	OTTHUMG00000140135	2	HAR1B	lincRNA	havana
ENSG00000274915	1			HAR1A	misc_RNA	ensembl
ENSG00000225978	3	OTTHUMG00000140136	1	HAR1A	lincRNA	havana
ENSG00000260416	1	OTTHUMG00000175621	1	RP5-963E22.5	lincRNA	havana
ENSG00000231977	1	OTTHUMG00000140137	1	RP5-963E22.4	lincRNA	havana
ENSG00000207598	1			MIR124-3	miRNA	mirbase
ENSG00000149658	17	OTTHUMG00000032955	3	YTHDF1	protein_coding	ensembl_havana
ENSG00000273821	1	OTTHUMG00000187004	1	RP5-963E22.6	lincRNA	havana
ENSG00000101197	12	OTTHUMG00000032957	2	BIRC7	protein_coding	ensembl_havana
ENSG00000266463	1			MIR3196	miRNA	mirbase
ENSG00000101198	14	OTTHUMG00000032959	3	NKAIN4	protein_coding	ensembl_havana
ENSG00000275620	1	OTTHUMG00000187005	1	FLJ16779	antisense	havana
ENSG00000101199	12	OTTHUMG00000032965	7	ARFGAP1	protein_coding	ensembl_havana
ENSG00000266104	1			MIR4326	miRNA	mirbase
ENSG00000101203	16	OTTHUMG00000032964	18	COL20A1	protein_coding	ensembl_havana
ENSG00000222439	1			RNU6-994P	snRNA	ensembl
ENSG00000101204	16	OTTHUMG00000033080	7	CHRNA4	protein_coding	ensembl_havana
ENSG00000203900	2	OTTHUMG00000032958	2	RP11-261N11.8	antisense	havana
ENSG00000075043	18	OTTHUMG00000033049	15	KCNQ2	protein_coding	ensembl_havana
ENSG00000280936	1	OTTHUMG00000189592	1	RP11-358D14.3	antisense	havana
ENSG00000226390	1	OTTHUMG00000032967	1	RP11-358D14.2	antisense	havana
ENSG00000101210	10	OTTHUMG00000033076	1	EEF1A2	protein_coding	ensembl_havana
ENSG00000230226	1	OTTHUMG00000032968	1	RP4-697K14.3	antisense	havana
ENSG00000125534	9	OTTHUMG00000032978	1	PPDPF	protein_coding	ensembl_havana
ENSG00000101213	6	OTTHUMG00000033039	2	PTK6	protein_coding	ensembl_havana
ENSG00000125508	3	OTTHUMG00000032977	1	SRMS	protein_coding	ensembl_havana
ENSG00000275812	1	OTTHUMG00000187022	1	RP4-697K14.15	antisense	havana
